"rgn_id","product","year","tonnes_rel"
8,"seaweeds",1996,0.500268961807423
3,"seaweeds",1996,0.500268961807423
5,"seaweeds",1996,0.500268961807423
11,"seaweeds",1996,0.500268961807423
1,"seaweeds",1996,0.500268961807423
10,"seaweeds",1996,0.500268961807423
7,"seaweeds",1996,0.500268961807423
2,"seaweeds",1996,0.500268961807423
6,"seaweeds",1996,0.500268961807423
9,"seaweeds",1996,0.500268961807423
4,"seaweeds",1997,0.549029134637075
8,"seaweeds",1997,0.549029134637075
3,"seaweeds",1997,0.549029134637075
5,"seaweeds",1997,0.549029134637075
11,"seaweeds",1997,0.549029134637075
1,"seaweeds",1997,0.549029134637075
10,"seaweeds",1997,0.549029134637075
7,"seaweeds",1997,0.549029134637075
2,"seaweeds",1997,0.549029134637075
6,"seaweeds",1997,0.549029134637075
9,"seaweeds",1997,0.549029134637075
4,"seaweeds",1998,0.584080931475472
8,"seaweeds",1998,0.584080931475472
3,"seaweeds",1998,0.584080931475472
5,"seaweeds",1998,0.584080931475472
11,"seaweeds",1998,0.584080931475472
1,"seaweeds",1998,0.584080931475472
10,"seaweeds",1998,0.584080931475472
7,"seaweeds",1998,0.584080931475472
2,"seaweeds",1998,0.584080931475472
6,"seaweeds",1998,0.584080931475472
9,"seaweeds",1998,0.584080931475472
4,"seaweeds",1999,0.640476149161013
8,"seaweeds",1999,0.640476149161013
3,"seaweeds",1999,0.640476149161013
5,"seaweeds",1999,0.640476149161013
11,"seaweeds",1999,0.640476149161013
1,"seaweeds",1999,0.640476149161013
10,"seaweeds",1999,0.640476149161013
7,"seaweeds",1999,0.640476149161013
2,"seaweeds",1999,0.640476149161013
6,"seaweeds",1999,0.640476149161013
9,"seaweeds",1999,0.640476149161013
4,"seaweeds",2000,0.678651373440455
8,"seaweeds",2000,0.678651373440455
3,"seaweeds",2000,0.678651373440455
5,"seaweeds",2000,0.678651373440455
11,"seaweeds",2000,0.678651373440455
1,"seaweeds",2000,0.678651373440455
10,"seaweeds",2000,0.678651373440455
7,"seaweeds",2000,0.678651373440455
2,"seaweeds",2000,0.678651373440455
6,"seaweeds",2000,0.678651373440455
9,"seaweeds",2000,0.678651373440455
4,"seaweeds",2001,0.717867740200246
8,"seaweeds",2001,0.717867740200246
3,"seaweeds",2001,0.717867740200246
5,"seaweeds",2001,0.717867740200246
11,"seaweeds",2001,0.717867740200246
1,"seaweeds",2001,0.717867740200246
10,"seaweeds",2001,0.717867740200246
7,"seaweeds",2001,0.717867740200246
2,"seaweeds",2001,0.717867740200246
6,"seaweeds",2001,0.717867740200246
9,"seaweeds",2001,0.717867740200246
4,"seaweeds",2002,0.753613632025543
8,"seaweeds",2002,0.753613632025543
3,"seaweeds",2002,0.753613632025543
5,"seaweeds",2002,0.753613632025543
11,"seaweeds",2002,0.753613632025543
1,"seaweeds",2002,0.753613632025543
10,"seaweeds",2002,0.753613632025543
7,"seaweeds",2002,0.753613632025543
2,"seaweeds",2002,0.753613632025543
6,"seaweeds",2002,0.753613632025543
9,"seaweeds",2002,0.753613632025543
4,"seaweeds",2003,0.864495306182651
8,"seaweeds",2003,0.864495306182651
3,"seaweeds",2003,0.864495306182651
5,"seaweeds",2003,0.864495306182651
11,"seaweeds",2003,0.864495306182651
1,"seaweeds",2003,0.864495306182651
10,"seaweeds",2003,0.864495306182651
7,"seaweeds",2003,0.864495306182651
2,"seaweeds",2003,0.864495306182651
6,"seaweeds",2003,0.864495306182651
9,"seaweeds",2003,0.864495306182651
4,"seaweeds",2004,0.990820593798261
8,"seaweeds",2004,0.990820593798261
3,"seaweeds",2004,0.990820593798261
5,"seaweeds",2004,0.990820593798261
11,"seaweeds",2004,0.990820593798261
1,"seaweeds",2004,0.990820593798261
10,"seaweeds",2004,0.990820593798261
7,"seaweeds",2004,0.990820593798261
2,"seaweeds",2004,0.990820593798261
6,"seaweeds",2004,0.990820593798261
9,"seaweeds",2004,0.990820593798261
4,"seaweeds",2005,1
8,"seaweeds",2005,1
3,"seaweeds",2005,1
5,"seaweeds",2005,1
11,"seaweeds",2005,1
1,"seaweeds",2005,1
10,"seaweeds",2005,1
7,"seaweeds",2005,1
2,"seaweeds",2005,1
6,"seaweeds",2005,1
9,"seaweeds",2005,1
4,"seaweeds",2006,1
8,"seaweeds",2006,1
3,"seaweeds",2006,1
5,"seaweeds",2006,1
11,"seaweeds",2006,1
1,"seaweeds",2006,1
10,"seaweeds",2006,1
7,"seaweeds",2006,1
2,"seaweeds",2006,1
6,"seaweeds",2006,1
9,"seaweeds",2006,1
4,"seaweeds",2007,1
8,"seaweeds",2007,1
3,"seaweeds",2007,1
5,"seaweeds",2007,1
11,"seaweeds",2007,1
1,"seaweeds",2007,1
10,"seaweeds",2007,1
7,"seaweeds",2007,1
2,"seaweeds",2007,1
6,"seaweeds",2007,1
9,"seaweeds",2007,1
4,"seaweeds",2008,1
8,"seaweeds",2008,1
3,"seaweeds",2008,1
5,"seaweeds",2008,1
11,"seaweeds",2008,1
1,"seaweeds",2008,1
10,"seaweeds",2008,1
7,"seaweeds",2008,1
2,"seaweeds",2008,1
6,"seaweeds",2008,1
9,"seaweeds",2008,1
4,"seaweeds",2009,1
8,"seaweeds",2009,1
3,"seaweeds",2009,1
5,"seaweeds",2009,1
11,"seaweeds",2009,1
1,"seaweeds",2009,1
10,"seaweeds",2009,1
7,"seaweeds",2009,1
2,"seaweeds",2009,1
6,"seaweeds",2009,1
9,"seaweeds",2009,1
4,"seaweeds",2010,1
8,"seaweeds",2010,1
3,"seaweeds",2010,1
5,"seaweeds",2010,1
11,"seaweeds",2010,1
1,"seaweeds",2010,1
10,"seaweeds",2010,1
7,"seaweeds",2010,1
2,"seaweeds",2010,1
6,"seaweeds",2010,1
9,"seaweeds",2010,1
4,"seaweeds",2011,1
8,"seaweeds",2011,1
3,"seaweeds",2011,1
5,"seaweeds",2011,1
11,"seaweeds",2011,1
1,"seaweeds",2011,1
10,"seaweeds",2011,1
7,"seaweeds",2011,1
2,"seaweeds",2011,1
6,"seaweeds",2011,1
9,"seaweeds",2011,1
